                  High         Low        Open       Close       Volume   Adj Close
Date                                                                               
2015-03-19   32.312500   31.850000   32.187500   31.875000  183238000.0   29.151140
2015-03-20   32.099998   31.290001   32.062500   31.475000  274780400.0   28.785318
2015-03-23   31.962500   31.629999   31.780001   31.802500  150838800.0   29.084835
2015-03-24   32.009998   31.639999   31.807501   31.672501  131369200.0   28.965940
2015-03-25   31.705000   30.844999   31.635000   30.844999  206620800.0   28.209152
2015-03-26   31.219999   30.650000   30.690001   31.059999  190291600.0   28.405781
2015-03-27   31.174999   30.727501   31.142500   30.812500  158184800.0   28.179434
2015-03-30   31.600000   31.000000   31.012501   31.592501  188398800.0   28.892780
2015-03-31   31.622499   31.090000   31.522499   31.107500  168362400.0   28.449223
2015-04-01   31.280001   30.775000   31.205000   31.062500  162485600.0   28.408072
2015-04-02   31.389999   31.047501   31.257500   31.330000  128880400.0   28.652708
2015-04-06   31.877501   31.082500   31.117500   31.837500  148776000.0   29.116844
2015-04-07   32.029999   31.495001   31.910000   31.502501  140049200.0   28.810469
2015-04-08   31.600000   31.242500   31.462500   31.400000  149316800.0   28.716732
2015-04-09   31.645000   31.165001   31.462500   31.639999  129936000.0   28.936214
2015-04-10   31.802500   31.315001   31.487499   31.775000  160752000.0   29.059681
2015-04-13   32.142502   31.652500   32.092499   31.712500  145460400.0   29.002523
2015-04-14   31.822500   31.477501   31.750000   31.575001  102098400.0   28.876772
2015-04-15   31.782499   31.502501   31.602501   31.695000  115881600.0   28.986515
2015-04-16   31.775000   31.527500   31.570000   31.542500  113476000.0   28.847050
2015-04-17   31.535000   31.115000   31.387501   31.187500  207828000.0   28.522385
2015-04-20   32.029999   31.292500   31.392500   31.900000  188217200.0   29.174000
2015-04-21   32.049999   31.667500   32.025002   31.727501  129740400.0   29.016245
2015-04-22   32.217499   31.580000   31.747499   32.154999  150618000.0   29.407215
2015-04-23   32.605000   32.035000   32.075001   32.417500  183083600.0   29.647282
2015-04-24   32.657501   32.307499   32.622501   32.570000  178103600.0   29.786747
2015-04-27   33.282501   32.787498   33.077499   33.162498  387816800.0   30.328609
2015-04-28   33.634998   32.392502   33.615002   32.639999  475696000.0   29.850761
2015-04-29   32.897499   32.075001   32.540001   32.160000  253544400.0   29.411785
2015-04-30   32.160000   31.145000   32.160000   31.287500  332781600.0   28.613842
2015-05-01   32.532501   31.325001   31.525000   32.237499  234050400.0   29.482658
2015-05-04   32.642502   32.064999   32.375000   32.174999  203953200.0   29.425501
2015-05-05   32.112499   31.445000   32.037498   31.450001  197085600.0   28.762459
2015-05-06   31.687500   30.840000   31.639999   31.252501  288564000.0   28.581835
2015-05-07   31.520000   31.004999   31.192499   31.315001  175763600.0   28.758619
2015-05-08   31.905001   31.527500   31.670000   31.905001  222201600.0   29.300459
2015-05-11   31.889999   31.407499   31.847500   31.580000  168143200.0   29.001987
2015-05-12   31.719999   31.205000   31.400000   31.467501  192640000.0   28.898676
2015-05-13   31.797501   31.467501   31.537500   31.502501  138776800.0   28.930809
2015-05-14   32.237499   31.790001   31.852501   32.237499  180814000.0   29.605806
2015-05-15   32.372501   32.052502   32.267502   32.192501  152832000.0   29.564487
2015-05-18   32.680000   32.090000   32.095001   32.547501  203531600.0   29.890507
2015-05-19   32.720001   32.410000   32.672501   32.517502  178532800.0   29.862959
2015-05-20   32.744999   32.334999   32.500000   32.514999  145819600.0   29.860655
2015-05-21   32.907501   32.457500   32.517502   32.847500  158921600.0   30.166021
2015-05-22   33.242500   32.849998   32.900002   33.134998  182384000.0   30.430048
2015-05-26   33.227501   32.279999   33.150002   32.404999  282790400.0   29.759630
2015-05-27   33.064999   32.512501   32.584999   33.009998  183332800.0   30.315250
2015-05-28   32.987499   32.775002   32.965000   32.945000  122933200.0   30.255547
2015-05-29   32.862499   32.474998   32.807499   32.570000  203538000.0   29.911171
2015-06-01   32.847500   32.512501   32.570000   32.634998  128451200.0   29.970865
2015-06-02   32.665001   32.330002   32.465000   32.490002  134670400.0   29.837704
2015-06-03   32.735001   32.474998   32.665001   32.529999  123934000.0   29.874434
2015-06-04   32.645000   32.227501   32.395000   32.340000  153800400.0   29.699947
2015-06-05   32.422501   32.090000   32.375000   32.162498  142507200.0   29.536934
2015-06-08   32.302502   31.707500   32.224998   31.950001  210699200.0   29.341784
2015-06-09   32.020000   31.405001   31.674999   31.855000  224301600.0   29.254536
2015-06-10   32.334999   31.962500   31.980000   32.220001  156349200.0   29.589737
2015-06-11   32.544998   32.119999   32.294998   32.147499  141563600.0   29.523157
2015-06-12   32.082500   31.777500   32.047501   31.792500  147544800.0   29.197142
2015-06-15   31.809999   31.427500   31.525000   31.730000  175955600.0   29.139742
2015-06-16   31.962500   31.592501   31.757500   31.900000  125976400.0   29.295862
2015-06-17   31.969999   31.684999   31.930000   31.825001  131672400.0   29.226982
2015-06-18   32.077499   31.805000   31.807501   31.969999  141628800.0   29.360151
2015-06-19   31.955000   31.600000   31.927500   31.650000  218867600.0   29.066267
2015-06-22   32.014999   31.770000   31.872499   31.902500  136157200.0   29.298157
2015-06-23   31.902500   31.719999   31.870001   31.757500  121075600.0   29.164993
2015-06-24   32.450001   31.780001   31.802500   32.027500  221123600.0   29.412956
2015-06-25   32.299999   31.875000   32.215000   31.875000  127752400.0   29.272903
2015-06-26   31.997499   31.627501   31.917500   31.687500  176267200.0   29.100710
2015-06-29   31.617500   31.120001   31.365000   31.132500  196645600.0   28.591017
2015-06-30   31.530001   31.215000   31.392500   31.357500  177482800.0   28.797649
2015-07-01   31.735001   31.497499   31.725000   31.650000  120955200.0   29.066267
2015-07-02   31.672501   31.442499   31.607500   31.610001  108844000.0   29.029537
2015-07-06   31.557501   31.212500   31.235001   31.500000  112241600.0   28.928514
2015-07-07   31.537500   30.942499   31.472500   31.422501  187787200.0   28.857349
2015-07-08   31.160000   30.635000   31.120001   30.642500  243046400.0   28.141020
2015-07-09   31.014999   29.805000   30.962500   30.017500  314380000.0   27.567041
2015-07-10   30.962500   30.302500   30.485001   30.820000  245418000.0   28.304026
2015-07-13   31.440001   31.080000   31.257500   31.415001  165762000.0   28.850456
2015-07-14   31.592501   31.260000   31.510000   31.402500  127072400.0   28.838980
2015-07-15   31.787500   31.395000   31.430000   31.705000  134596800.0   29.116783
2015-07-16   32.142502   31.837500   31.934999   32.127499  144889600.0   29.504793
2015-07-17   32.404999   32.077499   32.270000   32.404999  184658800.0   29.759630
2015-07-20   33.242500   32.674999   32.742500   33.017502  235600800.0   30.322134
2015-07-21   33.230000   32.580002   33.212502   32.687500  307025600.0   30.019077
2015-07-22   31.375000   30.497499   30.497499   31.305000  461802400.0   28.749437
2015-07-23   31.772499   31.264999   31.549999   31.290001  203998000.0   28.735661
2015-07-24   31.434999   30.975000   31.330000   31.125000  168649200.0   28.584131
2015-07-27   30.902500   30.530001   30.772499   30.692499  177822000.0   28.186941
2015-07-28   30.977501   30.637501   30.844999   30.844999  134472400.0   28.326986
2015-07-29   30.875000   30.567499   30.787500   30.747499  148046800.0   28.237448
2015-07-30   30.642500   30.427500   30.580000   30.592501  134513200.0   28.095100
2015-07-31   30.660000   30.227501   30.650000   30.325001  171540000.0   27.849436
2015-08-03   30.642500   29.379999   30.375000   29.610001  279904000.0   27.192806
2015-08-04   29.424999   28.312500   29.355000   28.660000  496554400.0   26.320362
2015-08-05   29.360001   28.025000   28.237499   28.850000  397250400.0   26.494846
2015-08-06   29.125000   28.530001   28.992500   28.782499  211612000.0   26.552504
2015-08-07   29.062500   28.625000   28.645000   28.879999  154681600.0   26.642448
2015-08-10   29.997499   29.132500   29.132500   29.930000  219806400.0   27.611099
2015-08-11   29.545000   28.332500   29.452499   28.372499  388331200.0   26.174271
2015-08-12   28.855000   27.407499   28.132500   28.809999  404870000.0   26.577875
2015-08-13   29.100000   28.635000   29.010000   28.787500  194143200.0   26.557123
2015-08-14   29.077499   28.502501   28.580000   28.990000  171718000.0   26.743925
2015-08-17   29.412500   28.875000   29.010000   29.290001  163538800.0   27.020685
2015-08-18   29.360001   29.002501   29.107500   29.125000  138242800.0   26.868467
2015-08-19   29.129999   28.670000   29.025000   28.752501  193146000.0   26.524830
2015-08-20   28.587500   27.907499   28.520000   28.162500  274006400.0   25.980536
2015-08-21   27.975000   26.412500   27.607500   26.440001  513102000.0   24.391491
2015-08-24   27.200001   23.000000   23.717501   25.780001  648825200.0   23.782633
2015-08-25   27.777500   25.875000   27.777500   25.934999  414406400.0   23.925625
2015-08-26   27.472500   26.262501   26.772499   27.422501  387098400.0   25.297876
2015-08-27   28.309999   27.504999   28.057501   28.230000  338464400.0   26.042810
2015-08-28   28.327499   27.885000   28.042500   28.322500  212657600.0   26.128145
2015-08-31   28.632500   28.000000   28.007500   28.190001  224917200.0   26.005915
2015-09-01   27.969999   26.840000   27.537500   26.930000  307383600.0   24.843533
2015-09-02   28.084999   27.282499   27.557501   28.084999  247555200.0   25.909042
2015-09-03   28.195000   27.510000   28.122499   27.592501  212935600.0   25.454700
2015-09-04   27.612499   27.127501   27.242500   27.317499  199985200.0   25.201008
2015-09-08   28.139999   27.580000   27.937500   28.077499  219374400.0   25.902128
2015-09-09   28.504999   27.442499   28.440001   27.537500  340043200.0   25.403963
2015-09-10   28.320000   27.475000   27.567499   28.142500  251571200.0   25.962093
2015-09-11   28.552500   27.940001   27.947500   28.552500  199662000.0   26.340322
2015-09-14   29.222500   28.715000   29.145000   28.827499  233453600.0   26.594015
2015-09-15   29.132500   28.605000   28.982500   29.070000  173364800.0   26.817730
2015-09-16   29.135000   28.860001   29.062500   29.102501  148694000.0   26.847717
2015-09-17   29.122499   28.430000   28.915001   28.480000  256450400.0   26.273443
2015-09-18   28.575001   27.967501   28.052500   28.362499  297141200.0   26.165045
2015-09-21   28.842501   28.415001   28.417500   28.802500  200888000.0   26.570955
2015-09-22   28.545000   28.129999   28.344999   28.350000  201384800.0   26.153521
2015-09-23   28.680000   28.325001   28.407499   28.580000  143026800.0   26.365690
2015-09-24   28.875000   28.092501   28.312500   28.750000  200878000.0   26.522524
2015-09-25   29.172501   28.504999   29.110001   28.677500  224607600.0   26.455643
2015-09-28   28.642500   28.110001   28.462500   28.110001  208436000.0   25.932112
2015-09-29   28.377501   26.965000   28.207500   27.264999  293461600.0   25.152576
2015-09-30   27.885000   27.182501   27.542500   27.575001  265892000.0   25.438564
2015-10-01   27.405001   26.827499   27.267500   27.395000  255716400.0   25.272509
2015-10-02   27.752501   26.887501   27.002501   27.594999  232079200.0   25.457008
2015-10-05   27.842501   27.267500   27.469999   27.695000  208258800.0   25.549263
2015-10-06   27.934999   27.442499   27.657499   27.827499  192787200.0   25.671497
2015-10-07   27.942499   27.352501   27.934999   27.695000  187062400.0   25.549263
2015-10-08   27.547501   27.052500   27.547501   27.375000  247918400.0   25.254055
2015-10-09   28.070000   27.372499   27.500000   28.030001  211064400.0   25.858309
2015-10-12   28.187500   27.860001   28.182501   27.900000  121868800.0   25.738379
2015-10-13   28.112499   27.670000   27.705000   27.947500  132197200.0   25.782198
2015-10-14   27.879999   27.389999   27.822500   27.552500  177849600.0   25.417805
2015-10-15   28.025000   27.622499   27.732500   27.965000  150694000.0   25.798347
2015-10-16   28.000000   27.632500   27.945000   27.760000  156930400.0   25.609230
2015-10-19   27.937500   27.527500   27.700001   27.932501  119036800.0   25.768366
2015-10-20   28.542500   27.705000   27.834999   28.442499  195871200.0   26.238850
2015-10-21   28.895000   28.424999   28.500000   28.440001  167180800.0   26.236544
2015-10-22   28.875000   28.525000   28.582500   28.875000  166616400.0   26.637842
2015-10-23   29.807501   29.082500   29.174999   29.770000  237467600.0   27.463493
2015-10-26   29.532499   28.730000   29.520000   28.820000  265335200.0   26.587101
2015-10-27   29.135000   28.497499   28.850000   28.637501  279537600.0   26.418745
2015-10-28   29.825001   29.014999   29.232500   29.817499  342205600.0   27.507317
2015-10-29   30.172501   29.567499   29.674999   30.132500  204909200.0   27.797911
2015-10-30   30.305000   29.862499   30.247499   29.875000  197461200.0   27.560364
2015-11-02   30.340000   29.902500   30.200001   30.295000  128813200.0   27.947823
2015-11-03   30.872499   30.174999   30.197500   30.642500  182076000.0   28.268398
2015-11-04   30.955000   30.405001   30.782499   30.500000  179544400.0   28.136940
2015-11-05   30.672501   30.045000   30.462500   30.230000  158210800.0   28.007231
2015-11-06   30.452499   30.155001   30.277500   30.264999  132169200.0   28.039656
2015-11-09   30.452499   30.012501   30.240000   30.142500  135485600.0   27.926165
2015-11-10   29.517500   29.014999   29.225000   29.192499  236511600.0   27.046017
2015-11-11   29.355000   28.802500   29.092501   29.027500  180872000.0   26.893150
2015-11-12   29.205000   28.912500   29.065001   28.930000  130102400.0   26.802820
2015-11-13   28.892500   28.067499   28.799999   28.084999  183249600.0   26.019947
2015-11-16   28.559999   27.750000   27.844999   28.545000  152426800.0   26.446127
2015-11-17   28.762501   28.330000   28.730000   28.422501  110467600.0   26.332634
2015-11-18   29.372499   28.875000   28.940001   29.322500  186698800.0   27.166460
2015-11-19   29.937500   29.190001   29.410000   29.695000  173183200.0   27.511568
2015-11-20   29.980000   29.712500   29.799999   29.825001  137148400.0   27.632015
2015-11-23   29.932501   29.334999   29.817499   29.437500  129930000.0   27.273005
2015-11-24   29.837500   29.280001   29.332500   29.719999  171212800.0   27.534731
2015-11-25   29.807501   29.480000   29.802500   29.507500   85553200.0   27.337856
2015-11-27   29.602501   29.400000   29.572500   29.452499   52185600.0   27.286903
2015-11-30   29.852501   29.437500   29.497499   29.575001  156721200.0   27.400393
2015-12-01   29.702499   29.215000   29.687500   29.334999  139409600.0   27.178038
2015-12-02   29.527500   29.020000   29.334999   29.070000  133546400.0   26.932522
2015-12-03   29.197500   28.555000   29.137501   28.799999  166278000.0   26.682379
2015-12-04   29.812500   28.777500   28.822500   29.757500  231108000.0   27.569473
2015-12-07   29.965000   29.452499   29.745001   29.570000  128336800.0   27.395763
2015-12-08   29.650000   29.215000   29.379999   29.557501  137238000.0   27.384180
2015-12-09   29.422501   28.770000   29.410000   28.905001  185445600.0   26.779654
2015-12-10   29.235001   28.877501   29.010000   29.042500  116850800.0   26.907049
2015-12-11   28.847500   28.212500   28.797501   28.295000  187544800.0   26.214512
2015-12-14   28.170000   27.447500   28.045000   28.120001  257274800.0   26.052380
2015-12-15   28.200001   27.587500   27.985001   27.622499  213292400.0   25.591459
2015-12-16   27.997499   27.200001   27.767500   27.834999  224954000.0   25.788330
2015-12-17   28.062500   27.245001   28.004999   27.245001  179091200.0   25.241716
2015-12-18   27.379999   26.452499   27.227501   26.507500  385813200.0   24.558443
2015-12-21   26.842501   26.392500   26.820000   26.832500  190362400.0   24.859543
2015-12-22   26.930000   26.612499   26.850000   26.807501  131157600.0   24.836382
2015-12-23   27.212500   26.799999   26.817499   27.152500  130629600.0   25.156017
2015-12-24   27.250000   26.987499   27.250000   27.007500   54281600.0   25.021677
2015-12-28   26.922501   26.545000   26.897499   26.705000  106816800.0   24.741419
2015-12-29   27.357500   26.715000   26.740000   27.184999  123724800.0   25.186125
2015-12-30   27.174999   26.795000   27.145000   26.830000  100855200.0   24.857229
2015-12-31   26.757500   26.205000   26.752501   26.315001  163649200.0   24.380093
2016-01-04   26.342501   25.500000   25.652500   26.337500  270597600.0   24.400942
2016-01-05   26.462500   25.602501   26.437500   25.677500  223164000.0   23.789471
2016-01-06   25.592501   24.967501   25.139999   25.174999  273829600.0   23.323915
2016-01-07   25.032499   24.107500   24.670000   24.112499  324377600.0   22.339539
2016-01-08   24.777500   24.190001   24.637501   24.240000  283192000.0   22.457672
2016-01-11   24.764999   24.334999   24.742500   24.632500  198957600.0   22.821304
2016-01-12   25.172501   24.709999   25.137501   24.990000  196616800.0   23.152521
2016-01-13   25.297501   24.325001   25.080000   24.347500  249758400.0   22.557264
2016-01-14   25.120001   23.934999   24.490000   24.879999  252680400.0   23.050606
2016-01-15   24.427500   23.840000   24.049999   24.282499  319335600.0   22.497040
2016-01-19   24.662500   23.875000   24.602501   24.165001  212350800.0   22.388184
2016-01-20   24.547501   23.355000   23.775000   24.197500  289337600.0   22.418295
2016-01-21   24.469999   23.735001   24.264999   24.075001  208646000.0   22.304800
2016-01-22   25.365000   24.592501   24.657499   25.355000  263202000.0   23.490686
2016-01-25   25.382500   24.802500   25.379999   24.860001  207178000.0   23.032082
2016-01-26   25.219999   24.517500   24.982500   24.997499  300308000.0   23.159468
2016-01-27   24.157499   23.334999   24.010000   23.355000  533478800.0   21.637739
2016-01-28   23.629999   23.097500   23.447500   23.522499  222715200.0   21.792925
2016-01-29   24.334999   23.587500   23.697500   24.334999  257666000.0   22.545681
2016-02-01   24.177500   23.850000   24.117500   24.107500  163774000.0   22.334911
2016-02-02   24.010000   23.570000   23.855000   23.620001  149428800.0   21.883259
2016-02-03   24.209999   23.520000   23.750000   24.087500  183857200.0   22.316381
2016-02-04   24.332500   23.797501   23.965000   24.150000  185886800.0   22.495693
2016-02-05   24.230000   23.422501   24.129999   23.504999  185672400.0   21.894878
2016-02-08   23.924999   23.260000   23.282499   23.752501  216085600.0   22.125422
2016-02-09   23.985001   23.482500   23.572500   23.747499  177324800.0   22.120768
2016-02-10   24.087500   23.525000   23.980000   23.567499  169374400.0   21.953094
2016-02-11   23.680000   23.147499   23.447500   23.424999  200298800.0   21.820358
2016-02-12   23.625000   23.252501   23.547501   23.497499  161405600.0   21.887894
2016-02-16   24.212500   23.652500   23.754999   24.160000  196231600.0   22.505007
2016-02-17   24.552500   24.037500   24.167500   24.530001  179452800.0   22.849665
2016-02-18   24.722500   24.022499   24.709999   24.065001  156084000.0   22.416515
2016-02-19   24.190001   23.950001   24.000000   24.010000  141496800.0   22.365282
2016-02-22   24.225000   23.980000   24.077499   24.219999  137123200.0   22.560900
2016-02-23   24.125000   23.637501   24.100000   23.672501  127770400.0   22.050903
2016-02-24   24.094999   23.330000   23.495001   24.025000  145022800.0   22.379251
2016-02-25   24.190001   23.812500   24.012501   24.190001  110330800.0   22.532957
2016-02-26   24.504999   24.145000   24.299999   24.227501  115964400.0   22.567883
2016-02-29   24.557501   24.162500   24.215000   24.172501  140865200.0   22.516653
2016-03-01   25.192499   24.355000   24.412500   25.132500  201628400.0   23.410894
2016-03-02   25.222500   24.910000   25.127501   25.187500  132678400.0   23.462128
2016-03-03   25.427500   25.112499   25.145000   25.375000  147822800.0   23.636778
2016-03-04   25.937500   25.342501   25.592501   25.752501  184220400.0   23.988419
2016-03-07   25.707500   25.240000   25.597500   25.467501  143315600.0   23.722946
2016-03-08   25.440001   25.100000   25.195000   25.257500  126247600.0   23.527327
2016-03-09   25.395000   25.067499   25.327499   25.280001  108806800.0   23.548290
2016-03-10   25.559999   25.037500   25.352501   25.292500  134054400.0   23.559931
2016-03-11   25.570000   25.375000   25.559999   25.565001  109632800.0   23.813768
2016-03-14   25.727501   25.445000   25.477501   25.629999  100304400.0   23.874311
2016-03-15   26.295000   25.962500   25.990000   26.145000  160270800.0   24.354034
2016-03-16   26.577499   26.147499   26.152500   26.492500  153214000.0   24.677727
2016-03-17   26.617500   26.240000   26.379999   26.450001  137682800.0   24.638142
2016-03-18   26.625000   26.297501   26.584999   26.480000  176820800.0   24.666084
2016-03-21   26.912500   26.285000   26.482500   26.477501  142010800.0   24.663761
2016-03-22   26.822500   26.302500   26.312500   26.680000  129777600.0   24.852388
2016-03-23   26.767500   26.475000   26.620001   26.532499  102814000.0   24.714991
2016-03-24   26.562500   26.222500   26.367500   26.417500  104532000.0   24.607866
2016-03-28   26.547501   26.264999   26.500000   26.297501   77645600.0   24.496084
2016-03-29   26.947500   26.219999   26.222500   26.920000  124760400.0   25.075943
2016-03-30   27.605000   27.150000   27.162500   27.389999  182404400.0   25.513748
2016-03-31   27.475000   27.219999   27.430000   27.247499  103553600.0   25.381014
2016-04-01   27.500000   27.049999   27.195000   27.497499  103496000.0   25.613882
2016-04-04   28.047501   27.567499   27.605000   27.780001  149424800.0   25.877037
2016-04-05   27.682501   27.355000   27.377501   27.452499  106314800.0   25.571972
2016-04-06   27.745001   27.299999   27.557501   27.740000  105616400.0   25.839775
2016-04-07   27.605000   27.030001   27.487499   27.135000  127207600.0   25.276215
2016-04-08   27.442499   27.042500   27.227501   27.165001   94326800.0   25.304159
2016-04-11   27.652500   27.207500   27.242500   27.254999  117630000.0   25.387993
2016-04-12   27.625000   27.165001   27.334999   27.610001  108929200.0   25.718679
2016-04-13   28.084999   27.700001   27.700001   28.010000  133029200.0   26.091280
2016-04-14   28.097500   27.832500   27.905001   28.025000  101895600.0   26.105249
2016-04-15   28.075001   27.432501   28.027500   27.462500  187756000.0   25.581285
2016-04-18   27.237499   26.735001   27.222500   26.870001  243286000.0   25.029371
2016-04-19   27.000000   26.557501   26.969999   26.727501  129539600.0   24.896631
2016-04-20   27.022499   26.514999   26.660000   26.782499  122444000.0   24.947865
2016-04-21   26.732500   26.379999   26.732500   26.492500  126210000.0   24.677727
2016-04-22   26.620001   26.155001   26.252501   26.420000  134732400.0   24.610197
2016-04-25   26.412500   26.127501   26.250000   26.270000  112126400.0   24.470469
2016-04-26   26.325001   25.977501   25.977501   26.087500  224064800.0   24.300468
2016-04-27   24.677500   23.920000   24.000000   24.455000  458408400.0   22.779797
2016-04-28   24.469999   23.562500   24.402500   23.707500  328970800.0   22.083506
2016-04-29   23.680000   23.127501   23.497499   23.434999  274126000.0   21.829670
2016-05-02   23.520000   23.100000   23.492500   23.410000  192640400.0   21.806383
2016-05-03   23.934999   23.420000   23.549999   23.795000  227325200.0   22.165010
2016-05-04   23.975000   23.455000   23.799999   23.547501  164102000.0   21.934462
2016-05-05   23.517500   23.170000   23.500000   23.309999  143562000.0   21.845438
2016-05-06   23.362499   22.962500   23.342501   23.180000  174799600.0   21.723604
2016-05-09   23.442499   23.147499   23.250000   23.197500  131745600.0   21.740002
2016-05-10   23.392500   23.027500   23.332500   23.355000  134747200.0   21.887602
2016-05-11   23.392500   23.115000   23.370001   23.127501  114876400.0   21.674400
2016-05-12   23.195000   22.367500   23.180000   22.584999  305258800.0   21.165979
2016-05-13   22.917500   22.500000   22.500000   22.629999  177571200.0   21.208157
2016-05-16   23.597500   22.912500   23.097500   23.469999  245039200.0   21.995382
2016-05-17   23.674999   23.252501   23.637501   23.372499  187667600.0   21.904011
2016-05-18   23.802500   23.472500   23.540001   23.639999  168249600.0   22.154696
2016-05-19   23.660000   23.392500   23.660000   23.549999  121768400.0   22.070351
2016-05-20   23.857500   23.629999   23.660000   23.805000  128104000.0   22.309332
2016-05-23   24.297501   23.917500   23.967501   24.107500  152074400.0   22.592829
2016-05-24   24.522499   24.209999   24.305000   24.475000  140560800.0   22.937243
2016-05-25   24.934999   24.527500   24.667500   24.905001  152675200.0   23.340221
2016-05-26   25.182501   24.660000   24.920000   25.102501  225324800.0   23.525312
2016-05-27   25.117500   24.812500   24.860001   25.087500  145364800.0   23.511253
2016-05-31   25.100000   24.705000   24.900000   24.965000  169228800.0   23.396452
2016-06-01   24.885000   24.582500   24.754999   24.615000  116693200.0   23.068445
2016-06-02   24.459999   24.157499   24.400000   24.430000  160766400.0   22.895067
2016-06-03   24.567499   24.362499   24.447500   24.480000  114019600.0   22.941923
2016-06-06   25.472500   24.387501   24.497499   24.657499   93170000.0   23.108265
2016-06-07   24.967501   24.740000   24.812500   24.757500   89638000.0   23.201986
2016-06-08   24.889999   24.670000   24.754999   24.735001   83392400.0   23.180901
2016-06-09   24.997499   24.615000   24.625000   24.912500  106405600.0   23.347248
2016-06-10   24.837500   24.620001   24.632500   24.707500  126851600.0   23.155132
2016-06-13   24.780001   24.275000   24.672501   24.334999  152082000.0   22.806034
2016-06-14   24.620001   24.187500   24.330000   24.365000  127727600.0   22.834148
2016-06-15   24.602501   24.257500   24.455000   24.285000  117780800.0   22.759176
